Date,Close,Open,High,Low,Volume,Change %,Daily_Return,Volatility_30d,SMA_20,SMA_50,Pattern,Buy,Sell
2022-07-14,148.47,144.08,148.95,143.25,78140000.0,2.05%,0.020482507388823956,0.34970276207102713,140.23700000000002,143.92680000000001,None,False,True
2022-07-15,150.17,149.78,150.86,148.2,76260000.0,1.15%,0.011450124604297063,0.3512089059306526,140.974,143.7406,None,False,True
2022-07-18,147.07,150.74,151.57,146.7,81420000.0,-2.06%,-0.020643270959579074,0.3529251256836191,141.8245,143.3616,Bearish Engulfing,False,True
2022-07-19,151.0,147.92,151.23,146.91,82980000.0,2.67%,0.02672196913034619,0.3426150332800934,142.79649999999998,143.24620000000002,None,False,True
2022-07-20,153.04,151.12,153.72,150.37,64819999.99999999,1.35%,0.013509933774834337,0.34423677433880623,143.655,143.16140000000001,None,True,False
2022-07-21,155.35,154.5,155.57,151.94,65090000.0,1.51%,0.015094093047569368,0.3433163574974865,144.655,143.22719999999998,Hammer,True,False
2022-07-22,154.09,155.39,156.28,153.41,66680000.00000001,-0.81%,-0.00811071773414862,0.3439532538211848,145.446,143.2188,Bearish Engulfing,True,True
2022-07-25,152.95,154.01,155.04,152.28,53620000.0,-0.74%,-0.007398273736128336,0.3263794669848149,146.0105,143.34779999999998,None,True,False
2022-07-26,151.6,152.26,153.09,150.8,55140000.0,-0.88%,-0.008826413860738791,0.3044073813116878,146.5075,143.5286,None,True,False
2022-07-27,156.79,152.58,157.33,152.16,78620000.0,3.42%,0.03423482849604231,0.2900716032174912,147.475,143.7222,None,True,False
2022-07-28,157.35,156.98,157.64,154.41,81380000.0,0.36%,0.0035716563556349445,0.2901432831361726,148.381,143.9584,Hammer,True,False
2022-07-29,162.51,161.24,163.63,159.5,101790000.0,3.28%,0.032793136320305116,0.29779015696547106,149.6705,144.22379999999998,None,True,False
2022-08-01,161.51,161.01,163.59,160.89,67830000.0,-0.62%,-0.006153467478924424,0.2671581936111394,150.7995,144.6376,None,True,False
2022-08-02,160.01,160.1,162.41,159.63,59910000.0,-0.93%,-0.009287350628444102,0.2711320601466567,151.72199999999998,145.0908,Doji,True,False
2022-08-03,166.13,160.84,166.59,160.75,82510000.0,3.82%,0.03824760952440465,0.27613725619128976,152.8825,145.6616,None,True,False
2022-08-04,165.81,166.01,167.19,164.43,55470000.0,-0.19%,-0.0019262023716366539,0.2755516554187316,153.85549999999998,146.1156,Doji,True,False
2022-08-05,165.35,163.21,165.85,163.0,56700000.0,-0.28%,-0.0027742596948314713,0.27333775938899,154.77100000000002,146.61540000000002,None,True,False
2022-08-08,164.87,166.37,167.81,164.2,60360000.0,-0.29%,-0.002902933172059252,0.2688180523610129,155.77100000000002,147.1024,None,True,False
2022-08-09,164.92,164.02,165.82,163.25,63140000.0,0.03%,0.0003032692424334016,0.2687684275613104,156.724,147.5252,None,True,False
2022-08-10,169.24,167.68,169.34,166.9,70170000.0,2.62%,0.026194518554450763,0.25397334363866186,157.9115,147.91719999999998,None,True,False
2022-08-11,168.49,170.06,170.99,168.19,57150000.0,-0.44%,-0.004431576459465902,0.2554604887358757,158.9125,148.31019999999998,None,True,False
2022-08-12,172.1,169.82,172.17,169.4,68040000.0,2.14%,0.021425603893405976,0.248023159722907,160.009,148.778,None,True,False
2022-08-15,173.19,171.52,173.39,171.35,54090000.0,0.63%,0.006333527019174889,0.24678176782130098,161.315,149.21759999999998,None,True,False
2022-08-16,173.03,172.78,173.71,171.66,56380000.0,-0.09%,-0.0009238408684103527,0.2454890872012676,162.41649999999998,149.7706,None,True,False
2022-08-17,174.55,172.77,176.15,172.57,79540000.0,0.88%,0.008784603825926274,0.24541973187041768,163.49200000000002,150.33880000000002,None,True,False
2022-08-18,174.15,173.75,174.9,173.12,62290000.0,-0.23%,-0.0022916069894013402,0.2412025162335058,164.43200000000002,150.8476,None,True,False
2022-08-19,171.52,173.03,173.74,171.31,70350000.0,-1.51%,-0.01510192362905538,0.2487849156336417,165.3035,151.31879999999998,None,True,False
2022-08-22,167.57,169.69,169.86,167.13,69030000.0,-2.30%,-0.023029384328358327,0.255630243162816,166.03449999999998,151.8174,None,True,False
2022-08-23,167.23,167.08,168.71,166.65,54150000.0,-0.20%,-0.002029002804798008,0.25636370118053176,166.81599999999997,152.4194,Doji,True,False
2022-08-24,167.53,167.32,168.11,166.24,53840000.0,0.18%,0.0017939364946482073,0.2556086433945473,167.353,153.13240000000002,None,True,False
2022-08-25,170.03,168.78,170.14,168.35,51220000.0,1.49%,0.014922700411866607,0.25314754906818604,167.987,153.8778,None,True,False
2022-08-26,163.62,170.57,171.05,163.56,78960000.0,-3.77%,-0.037699229547726865,0.2803000791163597,168.04250000000002,154.4416,Bearish Engulfing,True,True
2022-08-29,161.38,161.15,162.9,159.82,73310000.0,-1.37%,-0.01369025791468037,0.2758905384033548,168.036,155.068,Doji,True,False
2022-08-30,158.91,162.13,162.56,157.72,77910000.0,-1.53%,-0.015305490147477951,0.2716706076342555,167.98100000000002,155.615,Bearish Engulfing,True,True
2022-08-31,157.22,160.3,160.58,157.14,87990000.0,-1.06%,-0.010634950600969084,0.27167396185387477,167.5355,156.042,None,True,False
2022-09-01,157.96,156.64,158.42,154.67,74230000.0,0.47%,0.004706780307848879,0.26865565270584946,167.143,156.4942,None,True,False
2022-09-02,155.81,159.75,160.36,154.96,76960000.0,-1.36%,-0.01361104076981523,0.27068721772819143,166.666,156.845,Bearish Engulfing,True,True
2022-09-06,154.53,156.47,157.09,153.69,73710000.0,-0.82%,-0.008215133816828146,0.2709048577940462,166.149,157.10240000000002,None,True,False
2022-09-07,155.96,154.82,156.67,153.61,87450000.0,0.93%,0.009253866563126989,0.2705739591444599,165.701,157.3884,None,True,False
2022-09-08,154.46,154.64,156.36,152.68,84920000.0,-0.96%,-0.009617850730956667,0.25317919916147896,164.96200000000002,157.72879999999998,Doji,True,False
2022-09-09,157.37,155.47,157.82,154.75,68080000.0,1.88%,0.01883982908196291,0.2590473485421339,164.406,158.0916,None,True,False
2022-09-12,163.43,159.59,164.26,159.3,104960000.0,3.85%,0.038507974836372805,0.26575124481191187,163.9725,158.6258,None,True,False
2022-09-13,153.84,159.9,160.54,153.37,122660000.0,-5.87%,-0.058679556996879434,0.315771050889371,163.005,158.924,None,True,False
2022-09-14,155.31,154.79,157.1,153.61,87970000.0,0.96%,0.00955538221528851,0.3164174542060389,162.119,159.19899999999998,None,True,False
2022-09-15,152.37,154.65,155.24,151.38,90480000.0,-1.89%,-0.018929882171141554,0.2979600547004291,161.01,159.388,None,True,False
2022-09-16,150.7,151.21,151.35,148.37,162280000.0,-1.10%,-0.010960162761698644,0.2989035773162158,159.8375,159.475,None,True,False
2022-09-19,154.48,149.31,154.56,149.1,81470000.0,2.51%,0.02508294625082952,0.3097976195316344,158.9855,159.6238,Bullish Engulfing,True,True
2022-09-20,156.9,153.4,158.08,153.08,107690000.0,1.57%,0.015665458311755698,0.31401376602762426,158.452,159.86440000000002,None,False,True
2022-09-21,153.72,157.34,158.74,153.6,101700000.0,-2.03%,-0.020267686424474185,0.3186362698635674,157.7765,160.0216,None,False,True
2022-09-22,152.74,152.38,154.47,150.91,86650000.0,-0.64%,-0.006375227686703067,0.30724318392936006,157.03699999999998,160.1666,None,False,True
2022-09-23,150.43,151.19,151.47,148.56,96030000.0,-1.51%,-0.015123739688359339,0.30916311295471305,156.05700000000002,160.2058,None,False,True
2022-09-26,150.77,149.66,153.77,149.64,93340000.0,0.23%,0.002260187462607144,0.3005594496344501,155.4145,160.2178,None,False,True
2022-09-27,151.76,152.74,154.72,149.95,84440000.0,0.66%,0.006566293029117043,0.3006312596862436,154.9335,160.3116,None,False,True
2022-09-28,149.84,147.64,150.64,144.84,146690000.0,-1.27%,-0.01265155508697935,0.3014349503396845,154.48,160.2884,None,False,True
2022-09-29,142.48,146.1,146.72,140.68,128139999.99999999,-4.91%,-0.04911906033101987,0.32488210830101066,153.743,160.0772,None,False,True
2022-09-30,138.2,141.28,143.1,138.0,124930000.0,-3.00%,-0.030039303761931535,0.3316134371751582,152.755,159.7342,None,False,True
2022-10-03,142.45,138.21,143.07,137.68,114310000.0,3.08%,0.030752532561505008,0.3486300379072276,152.08700000000002,159.5014,None,False,True
2022-10-04,146.1,145.03,146.22,144.26,87830000.0,2.56%,0.025623025623025653,0.3563322699598858,151.6655,159.36440000000002,None,False,True
2022-10-05,146.4,144.07,147.38,143.01,79470000.0,0.21%,0.002053388090349051,0.3567559315164819,151.1875,159.2604,None,False,True
2022-10-06,145.43,145.81,147.54,145.22,68400000.0,-0.66%,-0.006625683060109244,0.35636559084255465,150.736,159.0332,Shooting Star,False,True
2022-10-07,140.09,142.54,143.1,139.45,85930000.0,-3.67%,-0.03671869627999724,0.3633226606320574,149.872,158.688,None,False,True
2022-10-10,140.42,140.42,141.89,138.57,74900000.0,0.24%,0.0023556285245198705,0.35148090020792444,148.72150000000002,158.24620000000002,Doji,False,True
2022-10-11,138.98,139.9,141.35,138.22,77030000.0,-1.03%,-0.010254949437402017,0.3508701291587908,147.9785,157.7956,None,False,True
2022-10-12,138.34,139.13,140.36,138.16,70430000.0,-0.46%,-0.004604979133688181,0.3494352576728203,147.13,157.3622,None,False,True
2022-10-13,142.99,134.99,143.59,134.37,113220000.0,3.36%,0.03361283793552117,0.36569943868671356,146.661,156.89939999999999,Bullish Engulfing,True,True
2022-10-14,138.38,144.31,144.52,138.19,88600000.0,-3.22%,-0.03224001678439059,0.37459195746513085,146.045,156.3508,None,False,True
2022-10-17,142.41,141.07,142.9,140.27,85250000.0,2.91%,0.029122705593293885,0.3855096735102141,145.4415,155.892,None,False,True
2022-10-18,143.75,145.49,146.7,140.61,99140000.0,0.94%,0.009409451583456185,0.3867032639568029,144.78400000000002,155.46959999999999,None,False,True
2022-10-19,143.86,141.69,144.95,141.5,61760000.0,0.08%,0.000765217391304418,0.38531416406362384,144.291,155.04840000000002,None,False,True
2022-10-20,143.39,143.02,145.89,142.65,64519999.99999999,-0.33%,-0.0032670652022801505,0.3847197393192766,143.82350000000002,154.5314,None,False,True
2022-10-21,147.27,142.87,147.85,142.65,86550000.0,2.71%,0.027059069670130498,0.38933362944151195,143.6655,154.107,None,False,True
2022-10-24,149.45,147.18,150.23,146.0,75980000.0,1.48%,0.014802743260677431,0.37369407460023624,143.59949999999998,153.654,None,False,True
2022-10-25,152.34,150.09,152.49,149.36,74730000.0,1.93%,0.019337571094011574,0.3389413582742274,143.6285,153.237,None,False,True
2022-10-26,149.35,150.96,151.99,148.04,88440000.0,-1.96%,-0.019627149796507926,0.34225036946210086,143.60399999999998,152.7634,None,False,True
2022-10-27,144.8,148.07,149.05,144.13,109180000.0,-3.05%,-0.030465349849347012,0.3490444419363353,143.72,152.1684,None,False,True
2022-10-28,155.74,148.2,157.5,147.82,164760000.0,7.56%,0.07555248618784538,0.4128209184776704,144.597,151.80020000000002,None,False,True
2022-10-31,153.34,153.15,154.24,151.92,97940000.0,-1.54%,-0.015410299216643164,0.4093200538217473,145.1415,151.43660000000003,Doji,False,True
2022-11-01,150.65,155.08,155.45,149.13,80380000.0,-1.75%,-0.017542715534107245,0.40964193508926344,145.369,151.0982,Bearish Engulfing,False,True
2022-11-02,145.03,148.95,152.17,145.0,93600000.0,-3.73%,-0.037305011616329264,0.4194513377426559,145.3005,150.6542,None,False,True
2022-11-03,138.88,142.06,142.8,138.75,97920000.0,-4.24%,-0.04240501965110666,0.4356970624374781,144.973,150.0812,None,False,True
2022-11-04,138.38,142.09,142.67,134.38,140810000.0,-0.36%,-0.0036002304147465525,0.43414299997491224,144.8875,149.44819999999999,None,False,True
2022-11-07,138.92,137.11,139.15,135.67,83370000.0,0.39%,0.0039022980199450163,0.4343228818573248,144.8125,148.95420000000001,None,False,True
2022-11-08,139.5,140.41,141.43,137.49,89910000.0,0.42%,0.004175064785488125,0.4339507051666984,144.8385,148.5166,None,False,True
2022-11-09,134.87,138.5,138.55,134.59,74920000.0,-3.32%,-0.03318996415770603,0.44215345848393545,144.66500000000002,148.0358,None,False,True
2022-11-10,146.87,141.24,146.87,139.5,118850000.0,8.90%,0.08897456810261728,0.4952911086500445,144.85899999999998,147.8288,None,False,True
2022-11-11,149.7,145.82,150.01,144.37,93980000.0,1.93%,0.019268741063525496,0.488601644490109,145.425,147.66359999999997,None,False,True
2022-11-14,148.28,148.97,150.28,147.43,73370000.0,-0.95%,-0.009485637942551639,0.4827072081100924,145.7185,147.513,None,False,True
2022-11-15,150.04,152.21,153.59,148.56,89870000.0,1.19%,0.011869436201780381,0.4784297598239457,146.033,147.4232,None,False,True
2022-11-16,148.79,149.13,149.87,147.29,64220000.0,-0.83%,-0.008331111703545724,0.4792369181413125,146.2795,147.27980000000002,None,False,True
2022-11-17,150.72,146.43,151.48,146.15,80390000.0,1.30%,0.012971301834800775,0.4799027360947718,146.64600000000002,147.205,Bullish Engulfing,True,True
2022-11-18,151.29,152.3,152.7,149.97,74830000.0,0.38%,0.003781847133757843,0.4659361736216605,146.847,147.08339999999998,None,False,True
2022-11-21,148.01,150.16,150.37,147.71,58720000.0,-2.17%,-0.02168021680216803,0.4713892778795959,146.775,146.775,None,False,False
2022-11-22,150.18,148.13,150.42,146.93,51800000.0,1.47%,0.01466117154246338,0.4712122528749546,146.667,146.7018,None,False,True
2022-11-23,151.07,149.45,151.83,149.34,58300000.0,0.59%,0.005926221867092796,0.47072286557866455,146.753,146.617,None,True,False
2022-11-25,148.11,148.3,148.88,147.12,35200000.0,-1.96%,-0.019593565896604104,0.46624071046062154,146.9185,146.5318,None,True,False
2022-11-28,144.22,145.14,146.64,143.38,69350000.0,-2.63%,-0.02626426304773488,0.46278275064481145,146.3425,146.4022,None,False,True
2022-11-29,141.17,144.29,144.81,140.35,83760000.0,-2.11%,-0.021148245735681637,0.45989979829674027,145.73399999999998,146.136,None,False,True
2022-11-30,148.03,141.4,148.72,140.55,111380000.0,4.86%,0.04859389388680335,0.4803559843364073,145.603,145.9586,None,False,True
2022-12-01,148.31,148.21,149.13,146.61,71250000.0,0.19%,0.0018915084780111169,0.48035392103071656,145.767,145.85039999999998,Doji,False,True
2022-12-02,147.81,145.96,148.0,145.65,65450000.0,-0.34%,-0.003371316836356275,0.4803629089865732,146.2135,145.7518,None,True,False
2022-12-05,146.63,147.77,150.92,145.77,68830000.0,-0.80%,-0.007983221703538379,0.47483061822763983,146.626,145.67579999999998,Shooting Star,True,True
2022-12-06,142.91,147.07,147.3,141.92,64730000.00000001,-2.54%,-0.025369978858350906,0.4784128266123797,146.82549999999998,145.5186,None,True,False
2022-12-07,140.94,142.19,143.37,140.0,69720000.0,-1.38%,-0.013784899587152788,0.475764009926499,146.89749999999998,145.3022,None,True,False
2022-12-08,142.65,142.36,143.52,141.1,62130000.0,1.21%,0.012132822477650018,0.4745383521459531,147.2865,145.15839999999997,None,True,False
2022-12-09,142.16,142.34,145.57,140.9,76100000.0,-0.34%,-0.003434980722047065,0.4664040001604375,147.051,145.15200000000002,Doji,True,False
2022-12-12,144.49,142.7,144.5,141.06,70460000.0,1.64%,0.01638998311761397,0.4111430205703478,146.7905,145.2778,None,True,False
2022-12-13,145.47,149.5,149.97,144.24,93890000.0,0.68%,0.006782476295937423,0.4099663309237992,146.65,145.33820000000003,None,True,False
2022-12-14,143.21,145.35,146.65,141.16,82290000.0,-1.55%,-0.015535849316010153,0.40932207109287144,146.3085,145.28040000000001,None,True,False
2022-12-15,136.5,141.11,141.8,136.02,98930000.0,-4.69%,-0.04685426995321562,0.4174613195873886,145.69400000000002,145.0824,None,True,False
2022-12-16,134.51,136.68,137.65,133.73,160160000.0,-1.46%,-0.014578754578754682,0.4013582315982824,144.88349999999997,144.864,None,True,False
2022-12-19,132.37,135.11,135.2,131.32,79590000.0,-1.59%,-0.015909597799420028,0.40369320137286435,143.9375,144.7096,None,False,True
2022-12-20,132.3,131.39,133.25,129.89,77430000.0,-0.05%,-0.0005288207297725611,0.40341327939114313,143.152,144.5472,None,False,True
2022-12-21,135.45,132.98,136.81,132.75,85930000.0,2.38%,0.023809523809523725,0.4097022893343676,142.4155,144.4766,None,False,True
2022-12-22,132.23,134.35,134.56,130.3,77850000.0,-2.38%,-0.023772609819121437,0.4040765898298628,141.4735,144.3544,None,False,True
2022-12-23,131.86,130.92,132.41,129.64,63810000.0,-0.28%,-0.002798154730393798,0.3025769320348276,140.661,144.1318,None,False,True
2022-12-27,130.03,131.38,131.41,128.72,69010000.0,-1.39%,-0.013878355831943079,0.2961699038390164,139.9515,143.96480000000003,None,False,True
2022-12-28,126.04,129.67,131.03,125.87,85440000.0,-3.07%,-0.030685226486195427,0.30548744376353126,139.195,143.63739999999999,None,False,True
2022-12-29,129.61,127.99,130.48,127.73,75700000.0,2.83%,0.02832434147889562,0.3169937443598113,138.274,143.3546,None,False,True
2022-12-30,129.93,128.41,129.95,127.43,77030000.0,0.25%,0.0024689452974306914,0.3174563028572667,137.355,143.076,None,False,True
2023-01-03,125.07,130.28,130.9,124.17,112120000.0,-3.74%,-0.03740475640729635,0.3270500659491273,136.21800000000002,142.7096,Bearish Engulfing,False,True
2023-01-04,126.36,126.89,128.66,125.08,89110000.0,1.03%,0.010314224034540631,0.3292871133204845,135.2045,142.29139999999998,None,False,True
2023-01-05,125.02,127.13,127.77,124.76,80960000.0,-1.06%,-0.010604621715732843,0.32618873571297663,134.31,141.80280000000002,None,False,True
2023-01-06,129.62,126.01,130.29,124.89,87750000.0,3.68%,0.03679411294192936,0.3438506305754996,133.744,141.3484,None,False,True
2023-01-09,130.15,130.46,133.41,129.89,70790000.0,0.41%,0.004088875173584361,0.3433995994019522,133.119,140.96439999999998,Doji,False,True
2023-01-10,130.73,130.26,131.26,128.12,63900000.0,0.45%,0.004456396465616574,0.34142268539028037,132.54749999999999,140.68300000000002,None,False,True
2023-01-11,133.49,131.25,133.51,130.46,69460000.0,2.11%,0.0211122160177466,0.34210094881654685,131.9975,140.238,None,False,True
2023-01-12,133.41,133.88,134.26,131.44,71380000.0,-0.06%,-0.0005992958274029236,0.3374411031364605,131.3945,139.83939999999998,None,False,True
2023-01-13,134.76,132.03,134.92,131.66,57810000.0,1.01%,0.01011918147065427,0.3044586370376235,130.972,139.5216,Bullish Engulfing,True,True
2023-01-17,135.94,134.83,137.29,134.13,63650000.0,0.88%,0.008756307509646843,0.3060525715196224,130.94400000000002,139.3398,None,False,True
2023-01-18,135.21,136.82,138.61,135.03,69670000.0,-0.54%,-0.005370016183610327,0.3061444435687549,130.979,139.2664,None,False,True
2023-01-19,135.27,134.08,136.25,133.77,58280000.0,0.04%,0.0004437541601953754,0.30587514167474567,131.124,139.20420000000001,None,False,True
2023-01-20,137.87,135.28,138.02,134.22,80220000.0,1.92%,0.019220817624011177,0.30420620836335693,131.4025,139.1832,None,False,True
2023-01-23,141.11,138.12,143.32,137.9,81760000.0,2.35%,0.023500398926525,0.30975132996068044,131.6855,139.2154,None,False,True
2023-01-24,142.53,140.3,143.16,140.3,66440000.0,1.01%,0.010063071362766518,0.3091173682097728,132.20049999999998,139.36860000000001,None,False,True
2023-01-25,141.86,140.89,142.43,138.81,65800000.0,-0.47%,-0.00470076475128034,0.3092668891743453,132.7005,139.2684,Hammer,True,True
2023-01-26,143.96,143.17,144.25,141.9,54110000.0,1.48%,0.014803327224023555,0.3085747053769785,133.397,139.1536,None,False,True
2023-01-27,145.93,143.15,147.23,143.08,70560000.0,1.37%,0.01368435676576829,0.31052327430139604,134.3915,139.1066,None,False,True
2023-01-30,143.0,144.96,145.55,142.85,64019999.99999999,-2.01%,-0.020078119646405823,0.3128057435569901,135.06099999999998,138.9658,None,False,True
2023-01-31,144.29,142.7,144.34,142.28,65870000.00000001,0.90%,0.00902097902097898,0.2800675480368721,135.779,138.8758,None,False,True
2023-02-01,145.43,143.97,146.61,141.32,77660000.0,0.79%,0.00790075542310631,0.2760519780826052,136.797,138.77,None,False,True
2023-02-02,150.82,148.9,151.18,148.17,118340000.0,3.71%,0.03706250429760005,0.28739435527804685,138.02,138.7606,None,False,True
2023-02-03,154.5,148.03,157.38,147.83,154360000.0,2.44%,0.024399946956637164,0.2926249685245441,139.494,138.8904,None,True,False
2023-02-06,151.73,152.57,153.1,150.78,69860000.0,-1.79%,-0.017928802588996873,0.29473975271690595,140.59949999999998,138.9214,None,True,False
2023-02-07,154.65,150.64,155.23,150.64,83320000.0,1.92%,0.019244710999802406,0.2858051275922646,141.8245,138.99300000000002,Bullish Engulfing,True,False
2023-02-08,151.92,153.88,154.58,151.17,64120000.00000001,-1.77%,-0.017652764306498647,0.292664065720193,142.88400000000001,139.0692,None,True,False
2023-02-09,150.87,153.77,154.33,150.42,56010000.0,-0.69%,-0.006911532385465935,0.2894595044268818,143.753,139.2022,None,True,False
2023-02-10,151.01,149.46,151.34,149.22,57450000.0,0.09%,0.0009279512162787551,0.2692681064526356,144.633,139.399,None,True,False
2023-02-13,153.85,150.95,154.26,150.92,62200000.0,1.88%,0.018806701542944282,0.263825030462318,145.5875,139.5154,None,True,False
2023-02-14,153.2,152.12,153.77,150.86,61710000.0,-0.42%,-0.00422489437764062,0.26528298874849415,146.45049999999998,139.6132,None,True,False
2023-02-15,155.33,153.11,155.5,152.88,65670000.0,1.39%,0.013903394255874835,0.23260250644993627,147.45649999999998,139.7636,None,True,False
2023-02-16,153.71,153.51,156.33,153.35,68170000.0,-1.04%,-0.010429408356402492,0.2380135249966104,148.37849999999997,139.9052,Doji,True,False
2023-02-17,152.55,152.35,153.0,150.85,59140000.0,-0.75%,-0.0075466788107474425,0.23624445484111328,149.1125,140.09799999999998,Doji,True,False
2023-02-21,148.48,150.2,151.3,148.4,58870000.0,-2.67%,-0.02667977712225511,0.23775064955008451,149.481,140.24880000000002,None,True,False
2023-02-22,148.91,148.87,149.95,147.16,51010000.0,0.29%,0.002896012931034475,0.23780009063968413,149.8,140.37400000000002,Doji,True,False
2023-02-23,149.4,150.09,150.34,147.24,48390000.0,0.33%,0.003290578201598393,0.23783049626574906,150.177,140.5188,None,True,False
2023-02-24,146.71,147.11,147.19,145.72,55470000.0,-1.80%,-0.01800535475234266,0.24118336971521276,150.3145,140.5632,None,True,False
2023-02-27,147.92,147.71,149.17,147.45,45000000.0,0.82%,0.008247563219957676,0.2413149039911541,150.41400000000002,140.6122,None,True,False
2023-02-28,147.41,147.05,149.08,146.83,50550000.0,-0.34%,-0.0034478096268252267,0.24131344042260852,150.6345,140.69619999999998,None,True,False
2023-03-01,145.31,146.83,147.23,145.01,55480000.0,-1.42%,-0.014245980598331154,0.24580093780295487,150.6855,140.8724,None,True,False
2023-03-02,145.91,144.38,146.71,143.9,52280000.0,0.41%,0.004129103296400816,0.24475141711280723,150.7095,141.1004,None,True,False
2023-03-03,151.03,148.04,151.11,147.33,70730000.0,3.51%,0.0350901240490713,0.2620191418777769,150.72,141.4736,None,True,False
2023-03-06,153.83,153.79,156.3,153.46,87560000.0,1.85%,0.01853936304045556,0.2616781112321448,150.6865,141.9042,Doji,True,False
2023-03-07,151.6,153.7,154.03,151.13,56180000.0,-1.45%,-0.014496522134824219,0.2599734607430501,150.68,142.2272,None,True,False
2023-03-08,152.87,152.81,153.47,151.83,47200000.0,0.84%,0.008377308707124165,0.25959418259088674,150.591,142.64,Doji,True,False
2023-03-09,150.59,153.56,154.54,150.23,53830000.0,-1.49%,-0.014914633348596884,0.2636998370648216,150.5245,143.0146,Bearish Engulfing,True,True
2023-03-10,148.5,150.21,150.94,147.61,68570000.0,-1.39%,-0.01387874360847341,0.26481755966281373,150.406,143.384,None,True,False
2023-03-13,150.47,147.8,153.14,147.7,84460000.0,1.33%,0.013265993265993314,0.26464847463095503,150.379,143.8726,Bullish Engulfing,True,False
2023-03-14,152.59,151.28,153.4,150.1,73700000.0,1.41%,0.014089187213398136,0.25929994750462293,150.316,144.3322,None,True,False
2023-03-15,152.99,151.19,153.24,149.92,77170000.0,0.26%,0.0026214037617144914,0.25851951476581714,150.3055,144.7934,None,True,False
2023-03-16,155.85,152.16,156.46,151.64,76250000.0,1.87%,0.01869403228969202,0.26249298266297133,150.3315,145.409,None,True,False
2023-03-17,155.0,156.08,156.74,154.28,98940000.0,-0.55%,-0.005453962143086244,0.24187721076537735,150.39600000000002,145.9818,None,True,False
2023-03-20,157.4,155.07,157.82,154.15,73640000.0,1.55%,0.015483870967742064,0.23569060126055114,150.6385,146.6294,None,True,False
2023-03-21,159.28,157.32,159.4,156.54,73940000.0,1.19%,0.011944091486658204,0.23099985684801252,151.1785,147.2226,None,True,False
2023-03-22,157.83,159.3,162.14,157.81,75700000.0,-0.91%,-0.009103465595178273,0.22688861642235927,151.6245,147.77620000000002,None,True,False
2023-03-23,158.93,158.83,161.55,157.68,67620000.0,0.70%,0.006969524171577035,0.2206456326386831,152.101,148.3402,Doji,True,False
2023-03-24,160.25,158.86,160.34,157.85,59260000.0,0.83%,0.008305543320958897,0.21995264562625752,152.778,148.8754,None,True,False
2023-03-27,158.28,159.94,160.77,157.87,52390000.0,-1.23%,-0.012293291731669265,0.22387047415379194,153.296,149.3728,None,True,False
2023-03-28,157.65,157.97,158.49,155.98,45990000.0,-0.40%,-0.003980288097043205,0.2183825738845675,153.80800000000002,149.8306,None,True,False
2023-03-29,160.77,159.37,161.05,159.35,51310000.0,1.98%,0.019790675547098013,0.22448740577418838,154.58100000000002,150.3272,None,True,False
2023-03-30,162.36,161.53,162.47,161.27,49500000.0,0.99%,0.009889904832991236,0.2228880267274154,155.40349999999998,150.8702,None,True,False
2023-03-31,164.9,162.44,165.0,161.91,68750000.0,1.56%,0.015644247351564333,0.22349837260695032,156.097,151.46280000000002,None,True,False
2023-04-03,166.17,164.27,166.29,164.22,56980000.0,0.77%,0.00770163735597329,0.22194120767626083,156.714,152.02880000000002,None,True,False
2023-04-04,165.63,166.6,166.84,165.11,46280000.0,-0.32%,-0.00324968405849424,0.20446132314502088,157.4155,152.5192,None,True,False
2023-04-05,163.76,164.74,165.05,161.8,51510000.0,-1.13%,-0.011290225200748738,0.20904675981511747,157.95999999999998,152.94379999999998,None,True,False
2023-04-06,164.66,162.43,164.96,162.0,45390000.0,0.55%,0.005495847581827196,0.20914750857838368,158.66350000000003,153.3998,None,True,False
2023-04-10,162.03,161.42,162.03,160.08,47720000.0,-1.60%,-0.015972306571116257,0.20742115479276022,159.34,153.7612,Hammer,True,False
2023-04-11,160.8,162.35,162.36,160.51,47640000.0,-0.76%,-0.007591186817256013,0.20927494380639902,159.8565,154.0586,Bearish Engulfing,True,True
2023-04-12,160.1,161.22,162.06,159.78,50130000.0,-0.44%,-0.0043532338308458485,0.20952878182466206,160.232,154.4006,None,True,False
2023-04-13,165.56,161.63,165.8,161.42,68450000.0,3.41%,0.034103685196752,0.22176925169039718,160.8605,154.826,None,True,False
2023-04-14,165.21,164.59,166.32,163.82,49390000.0,-0.21%,-0.0021140372070548308,0.22258489095201575,161.32850000000002,155.22160000000002,None,True,False
2023-04-17,165.23,165.09,165.39,164.03,41520000.0,0.01%,0.00012105804733364423,0.20265581396192006,161.84,155.50979999999998,None,True,False
2023-04-18,166.47,166.1,167.41,165.65,49920000.0,0.75%,0.007504690431519689,0.1978057902882495,162.2935,155.7492,None,True,False
2023-04-19,167.63,165.8,168.16,165.54,47720000.0,0.70%,0.006968222502552912,0.19125481762895996,162.71099999999998,156.0672,None,True,False
2023-04-20,166.65,166.09,167.87,165.56,52460000.0,-0.58%,-0.005846208912485773,0.1924936981218122,163.152,156.3072,None,True,False
2023-04-21,165.02,165.05,166.45,164.49,58340000.0,-0.98%,-0.009780978097809756,0.18889460971593017,163.4565,156.5692,Doji,True,False
2023-04-24,165.33,165.0,165.6,163.89,41950000.0,0.19%,0.0018785601745243685,0.18196406888940683,163.7105,156.8584,Hammer,True,False
